Unnamed: 0,id,name,country_latitude,country_longitude,city,city_latitude,city_longitude,poi,poi_latitude,poi_longitude,category,subcategory,value_en,opening_hours,opening_hours_source,rating,reviews_count,price_level,google_place_id,match_confidence
7374,7388,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Domus Avinyó,41.3811,2.17684,Cultural,museum,building,,,4.7,,,,
7380,7394,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Egipcio de Barcelona,41.3936,2.16473,Cultural,museum,museum,,,4.6,,,,
7386,7400,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo del Diseño de Barcelona,41.4024,2.1883,Cultural,museum,museum,Mo 15:30-21:00; Tu-Su 09:00-21:00; Aug Mo off; Jan 1 off; May 1 off; Jun 24 off; Dec 25 off; PH off,OSM,4.1,,,,0.56
7401,7415,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala Parés,41.3827,2.17303,Cultural,museum,art gallery,,,4.4,,,,
7415,7429,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Archivo Fotográfico de Barcelona,41.3869,2.18179,Cultural,museum,photo library,Mo-Fr 10:00-19:00,OSM,4.7,,,,0.85
7437,7451,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museu Martorell,41.3871,2.18437,Cultural,museum,science museum,,,4.6,,,,
7446,7460,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo de Arte Contemporáneo de Barcelona,41.3831,2.16675,Cultural,museum,art museum,,,4.4,,,,
7447,7461,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edificio Fórum,41.411,2.22092,Cultural,museum,museum building,Tu-Fr 10:00-17:00; Sa 10:00-19:00; Su 10:00-20:00; Mar-Sep Tu-Sa 10:00-19:00; PH 10:00-20:00; Jan 1 off; May 1 off; Jun 24 off; Dec 25 off,OSM,4.6,,,,0.2
7458,7472,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Marítimo de Barcelona,41.3753,2.17586,Cultural,museum,maritime museum,,,4.5,,,,
7459,7473,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Nacional de Arte de Cataluña,41.3684,2.15348,Cultural,museum,art museum,Tu-Sa 10:00-18:00; Su 10:00-15:00; May-Sep: Tu-Sa 10:00-20:00,OSM,4.4,,,,0.75
7529,7543,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Etnológico de Barcelona,41.3688,2.15633,Cultural,museum,ethnographic museum,,,4.3,,,,
7539,7553,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fundació Foto Colectania,41.3978,2.1529,Cultural,museum,foundation,,,4.2,,,,
7541,7555,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio Robert,41.3961,2.15941,Histórico,castle,building,"Mo-Sa 10:00-20:00; Su,PH 10:00-14:30",OSM,4.5,,,,0.85
7548,7562,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio de la Virreina,41.3824,2.17153,Cultural,museum,palace,,,4.4,,,,
7550,7564,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,CosmoCaixa Barcelona,41.4131,2.13123,Cultural,museum,museum,"Tu-Su 10:00-20:00; Dec 24,Dec 31,Jan 05: 10:00-18:00; Dec 25,Jan 01,Jan 06: off",OSM,4.5,,,,0.6
7553,7567,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mercado del Borne,41.3858,2.1838,Cultural,museum,building,"Mar-Oct Tu-Su, PH 10:00-20:00; Nov-Feb Tu-Sa 10:00-19:00, Su, PH 10:00-20:00; Dec-26 10:00-14:30; 01-01 off, 05-01 off, 06-24 off, 12-25 off",OSM,4.2,,,,0.44
7580,7594,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo de Cera de Barcelona,41.3774,2.17728,Cultural,museum,museum,Mo-Su 12:00-23:00,OSM,4.3,,,,0.64
7581,7595,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo del Chocolate (Barcelona),41.3871,2.18174,Cultural,museum,chocolate museum,24/7,OSM,4.8,,,,0.64
7609,7623,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Picasso de Barcelona,41.3851,2.18124,Cultural,museum,art museum,,,4.8,,,,
7630,7644,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,CaixaForum Barcelona,41.3715,2.14936,Cultural,museum,art museum,"Mo-Su 10:00-20:00; Jul-Aug: We 10:00-23:00; Dec 24,Dec 31,Jan 05: 10:00-18:00; Dec 25,Jan 01,Jan 06: off",OSM,3.8,,,,1.0
7667,7681,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Torre Figuerola,41.4248,2.13982,Cultural,museum,masia,,,4.8,,,,
7674,7688,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Antic Institut Ravetllat-Pla,41.4159,2.17048,Cultural,museum,building,,,4.8,,,,
7781,7795,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Frederic Marès,41.3844,2.17677,Cultural,museum,museum,,,4.4,,,,
7855,7870,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Villa Joana,41.4198,2.0998,Cultural,museum,masia,,,4.4,,,,
7908,7923,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centro de Cultura Contemporánea de Barcelona,41.3839,2.16651,Cultural,museum,cultural center,"PH,Tu-Su 11:00-20:00; Jan 05,Jan 06,Dec 24,Dec 26,Dec 31: 11:00-15:00; Jan 01,Dec 25: Su closed",OSM,4.2,,,,0.93
7914,7929,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fundación Joan Miró,41.3686,2.15988,Cultural,museum,art museum,Tu-Su 10:00-19:00; Apr-Oct Tu-Sa 10:00-20:00; PH off,OSM,4.2,,,,0.97
7938,7953,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio Real Mayor de Barcelona,41.3844,2.17722,Histórico,castle,palace,,,4.0,,,,
7939,7954,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo Diocesano de Barcelona,41.3846,2.17628,Cultural,museum,diocesan museum,,,4.7,,,,
7960,7975,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Antònia Puget,41.3909,2.17523,Cultural,gallery,building,"Mo-Sa 10:00-14:00, 16:30-20:30",OSM,4.3,,,,0.36
8296,8311,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Castillo de los Tres Dragones,41.3881,2.18331,Histórico,castle,restaurant,Mo-Su 10:00-22:30,OSM,4.6,,,,0.48
8557,8572,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau de les Heures,41.4368,2.14142,Histórico,castle,building,Nov-Mar: 10:00-18:00; Apr-Oct: 10:00-20:00,OSM,4.6,,,,1.0
8904,8919,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio Real de Pedralbes,41.3885,2.11712,Histórico,castle,palace,,,4.8,,,,
8951,8966,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Monumento a los caídos (Barcelona),41.3633,2.16615,Histórico,castle,monument,,,3.7,,,,
8966,8981,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio Episcopal de Barcelona,41.3838,2.17526,Histórico,castle,episcopal palace,"Mo-Fr 10:30-21:00; Sa-Su 10:30-14:00, 15:00-21:00",OSM,4.4,,,,0.62
9006,9021,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Padellás,41.384,2.17776,Histórico,castle,museum building,,,4.7,,,,
9007,9022,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau Centelles,41.3816,2.17705,Histórico,castle,building,Mo-Su 13:00-00:00,OSM,4.7,,,,0.4
9017,9032,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Portal del Bisbe,41.384,2.17542,Histórico,city_gate,city gate,"Mo-Th 09:00-14:00,16:00-18:00; Fr 09:00-14:00",OSM,4.6,,,,0.44
9042,9057,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Muralles medievals de Barcelona,41.3749,2.17504,Histórico,city_gate,city walls,"Su[1,3-4]",OSM,4.0,,,,0.49
9424,9439,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Paseo del Borne (Barcelona),41.3844,2.18259,Punto de interés,attraction,promenade,Tu-Sa 19:30-00:00,OSM,4.3,,,,0.45
9521,9536,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Capelleta de Sant Josep,41.4102,2.15322,Religioso,chapel,chapel,,,4.9,,,,
9882,9897,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Carrer de Sant Gervasi de Cassoles,41.4056,2.13703,Religioso,church,street,"Mo 10:00-14:00, 16:00-20:30; Tu 10:00-20:30; We 10:00-14:00, 16:00-20:30; Th 10:00-20:30; Fr 10:00-14:00, 16:00-20:30; Sa 10:00-14:00",OSM,3.6,,,,0.56
9888,9903,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parroquia de San Juan Bautista de Gracia,41.4052,2.15691,Religioso,church,church building,,,4.7,,,,
10134,10149,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Església de Sant Andreu de Palomar,41.4364,2.19182,Religioso,church,church building,,,4.6,,,,
10163,10178,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de San Miguel del Puerto,41.38,2.18862,Religioso,church,church building,,,4.6,,,,
10164,10179,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Basílica de San José Oriol,41.3838,2.15762,Religioso,church,church building,Mo-Fr 09:00-21:00; Sa 09:00-14:00; PH off,OSM,4.1,,,,0.39
10173,10188,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de Belén (Barcelona),41.3831,2.17129,Religioso,church,church building,"Mo-Su 10:00-14:00, 15:00-20:00",OSM,4.0,,,,0.52
10182,10197,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de Nuestra Señora de la Bonanova,41.4068,2.13305,Religioso,church,church building,,,4.5,,,,
10188,10203,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Santuario de Nuestra Señora del Monte Carmelo,41.4189,2.15688,Religioso,church,church building,24/7,OSM,4.6,,,,0.43
10264,10279,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Església de les Llars Mundet,41.4387,2.14345,Religioso,church,church building,,,3.9,,,,
10507,10522,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Punto interés,41.3942,2.20161,Religioso,church,church building,,,4.5,,,,
10725,10740,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Monestir de Montsió,41.394,2.15896,Religioso,church,monastery,Mo-Fr 08:30-21:30; Sa 09:00-21:30; Su 09:30-14:30,OSM,4.6,,,,0.39
10726,10741,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Església de Sant Llàtzer,41.3796,2.16643,Religioso,church,church building,,,3.9,,,,
10771,10786,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Església de Sant Genís dels Agudells,41.4278,2.13608,Religioso,church,church building,Mo-Su 09:00-21:30,OSM,4.6,,,,0.09
10975,10990,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Basílica de la Merced (Barcelona),41.3796,2.1797,Religioso,church,church building,19:00-03:00,OSM,3.7,,,,0.39
11009,11024,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de Nuestra Señora de Gracia y San José,41.4068,2.14867,Religioso,church,church building,,,3.6,,,,
11095,11110,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Capella de la Mare de Déu de la Victòria,41.3814,2.17806,Religioso,church,church building,Mo-Su 13:00-00:00,OSM,4.1,,,,0.44
11096,11111,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Santa Maria de Montalegre,41.384,2.16595,Religioso,church,Catholic church building,,,4.0,,,,
11196,11211,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Església de l'Immaculat Cor de Maria (Barcelona),41.4059,2.16656,Religioso,church,church building,,,4.2,,,,
11563,11578,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Bonaventura Ferrer,41.3966,2.15795,Religioso,church,building,Mo-Sa 10:00-20:30,OSM,4.7,,,,0.62
12099,12114,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Santuario de Santa Eulalia de Vilapicina,41.4308,2.17294,Religioso,church,church building,"Mo off; Tu-Fr,Su 08:00-24:00; Sa 08:00-16:00,18:30-24:00",OSM,4.8,,,,0.33
12105,12120,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de San Severo,41.3835,2.1757,Religioso,church,church building,,,4.8,,,,
12112,12127,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mare de Déu del Carme de l'Eixample,41.3977,2.16247,Religioso,church,Christian Church,,,3.9,,,,
12127,12142,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Església de Sant Vicenç de Sarrià,41.3996,2.12098,Religioso,church,church building,Mo-Su 08:00-21:00,OSM,4.5,,,,0.78
12128,12143,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Santa Maria del Remei,41.387,2.13195,Religioso,church,church building,"Tu-Su 13:00-16:00,20:00-23:00; Mo off",OSM,4.6,,,,0.35
12388,12403,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Monasterio de San Pablo del Campo,41.3763,2.16952,Religioso,church,monastery,,,4.8,,,,
12482,12497,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Templo Expiatorio del Sagrado Corazón,41.4221,2.11875,Religioso,church,Catholic church building,,,4.3,,,,
12492,12507,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Monasterio de San Pedro de las Puellas,41.3896,2.17877,Religioso,church,monastery,"Mo-Fr 09:00-21:00+; Sa 09:00-14:00+; PH,Su off",OSM,4.3,,,,0.37
12505,12520,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Basílica de los Santos Justo y Pastor,41.3827,2.17793,Religioso,church,church building,Mo-Sa 10:00-19:00; Su 10:00-20:00,OSM,4.4,,,,0.45
12506,12521,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de San Felipe Neri (Barcelona),41.3835,2.17477,Religioso,church,church building,,,4.3,,,,
12507,12522,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Capuchinos de Sarriá,41.3936,2.12009,Religioso,church,convent,"Mo-Fr 07:00-23:00; Sa,Su 08:00-22:00; PH 08:00-22:00",OSM,4.0,,,,0.36
12508,12523,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Santa Teresa del Nen Jesús de Barcelona,41.4004,2.15183,Religioso,church,church building,Mo-Fr 08:00-20:30; Sa 08:00-15:00,OSM,4.2,,,,0.43
12512,12527,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parroquia de San Carlos Borromeo (Barcelona),41.407,2.16233,Religioso,church,Catholic parish,Mo-Tu 08:00-24:00; We off; Th 08:00-24:00; Fr-Sa 08:00-01:00; Su 08:00-24:00,OSM,4.0,,,,0.38
12527,12542,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sinagoga Mayor de Barcelona,41.3826,2.17578,Religioso,synagogue,building,,,4.0,,,,
12595,12610,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa de la Ciudad (Barcelona),41.3823,2.17743,Administrativo,townhall,rathaus,,,3.5,,,,
12596,12611,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Torre de Sant Joan del Clot,41.409,2.19189,Administrativo,townhall,building,Mo-Fr 06:00-20:45; Sa 09:00-20:00,OSM,4.3,,,,0.31
12597,12612,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Direcció General de la Policia,41.3884,2.13704,Administrativo,government,Directorate-General  (Spain),,,3.1,,,,
12602,12617,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatre Tantarantana,41.3759,2.16782,Cultural,theatre,theater,,,3.9,,,,
12608,12623,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Romea (Barcelona),41.3805,2.17124,Cultural,theatre,theater,24/7,OSM,4.7,,,,0.48
12612,12627,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Goya,41.3841,2.16427,Cultural,theatre,theater,Mo-Fr 10:00-22:00; Sa 11:00-22:00,OSM,4.4,,,,0.46
12617,12632,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Poliorama,41.3841,2.17074,Cultural,theatre,theater,,,4.3,,,,
12619,12634,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Club Capitol,41.385,2.17071,Cultural,theatre,movie theater,Mo-Sa 13:00-16:00,OSM,3.6,,,,0.4
12632,12647,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Molino,41.3745,2.16724,Cultural,theatre,theater,,,4.7,,,,
12633,12648,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Victoria (Barcelona),41.3748,2.16874,Cultural,theatre,theater,"Mo-Th 12:00-02:30, Fr,Sa 12:00-03:00",OSM,4.4,,,,0.38
12634,12649,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Apolo (Barcelona),41.3747,2.17036,Cultural,theatre,theater,,,4.0,,,,
12645,12660,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala Beckett,41.4093,2.16087,Cultural,theatre,theater,Mo-Fr 10:30-13:30; Sa 00:00-24:00,OSM,3.8,,,,0.33
12650,12665,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centre Catòlic de Sants,41.3744,2.13492,Cultural,theatre,voluntary association,Mo 08:00-15:00; Tu-Fr 08:00-20:00; Sa 08:00-15:00,OSM,4.7,,,,0.7
12655,12670,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Alexandra Teatro,41.3931,2.16094,Cultural,theatre,theater,Mo-Fr 10:00-21:00; Sa 10:30-21:00; PH off,OSM,4.1,,,,0.46
12656,12671,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala Muntaner,41.3841,2.16291,Cultural,theatre,building,"Mo-Sa 10:00-21:00; PH,Su 12:00-20:00",OSM,3.2,,,,0.42
12659,12674,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Seca Espai Brossa,41.3852,2.18235,Cultural,theatre,building,Tu-Sa 09:00-20:30; Su 09:00-19:00,OSM,4.0,,,,0.64
12660,12675,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatre Lliure,41.3705,2.15749,Cultural,theatre,production company,,,4.0,,,,
12661,12676,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatreneu,41.4032,2.15856,Cultural,theatre,theater,"Mo-Sa 10:00-13:00,17:00-20:00; Su off",OSM,4.1,,,,0.56
12663,12678,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Ateneu Popular de Nou Barris,41.4486,2.18,Cultural,theatre,cultural center,,,4.4,,,,
12666,12681,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Polvorín de Montjuic,41.3636,2.14319,Cultural,theatre,ammunition dump,,,4.4,,,,
12674,12689,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro del Raval,41.3793,2.165,Cultural,theatre,theater,Mo-Fr 08:00-22:00,OSM,4.2,,,,0.72
12683,12698,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Villarroel,41.3845,2.15735,Cultural,theatre,theater,Fr-Su 13:00-00:00; We-Th 17:00-00:00,OSM,4.7,,,,0.43
12686,12701,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Tívoli (Barcelona),41.3888,2.17027,Cultural,theatre,theater,Mo-Sa 10:30-21:00,OSM,3.7,,,,0.62
12688,12703,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau Dalmases,41.3847,2.18137,Cultural,theatre,building,,,4.2,,,,
12692,12707,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Llantiol,41.3789,2.16749,Cultural,theatre,café-théâtre,,,3.6,,,,
12696,12711,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala BARTS,41.3752,2.16959,Cultural,theatre,movie theater,Mo-Su 09:00-23:00,OSM,4.3,,,,0.3
12697,12712,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Condal,41.3748,2.16475,Cultural,theatre,theater,Mo-Sa 09:00-21:30,OSM,4.6,,,,0.42
12700,12715,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatre del Cercle Barcelonès de Sant Josep,41.3871,2.17603,Cultural,theatre,theater,Mo-Su 12:00-20:30,OSM,4.4,,,,0.47
12703,12718,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Borrás,41.3888,2.17359,Cultural,theatre,theater,"Mo-Th, Su 12:00-22:30; Fr, Sa 12:00-23:00",OSM,4.5,,,,0.48
12707,12722,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Auditorio de Barcelona,41.3982,2.18583,Cultural,theatre,concert hall,,,4.7,,,,
12712,12727,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jove Teatre Regina,41.3968,2.15609,Cultural,theatre,theater,,,4.3,,,,
12717,12732,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cine Aquitania,41.3902,2.14477,Cultural,theatre,movie theater,Mo-Su 07:15-21:00,OSM,4.4,,,,0.42
12719,12734,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Almeria Teatre,41.4061,2.1614,Cultural,theatre,theater,23:00-06:00,OSM,4.2,,,,0.45
12720,12735,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala Hiroshima,41.3739,2.16961,Cultural,theatre,performing arts building,Mo-Su 09:00-02:00,OSM,3.9,,,,0.38
12758,12773,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio de los Deportes de Barcelona,41.3716,2.15502,Cultural,theatre,arena,"Mo-Sa 13:00-16:00,20:00-23:55",OSM,4.5,,,,0.36
12759,12774,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Nacional de Cataluña,41.4005,2.18505,Cultural,theatre,national theatre,,,4.6,,,,
12787,12802,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau de l'Agricultura,41.3706,2.15718,Cultural,theatre,palace,,,4.4,,,,
12789,12804,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Escola Universitària Salesiana de Sarrià - EUSS Enginyeria,41.3956,2.12643,Cultural,theatre,faculty,,,4.6,,,,
12808,12823,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Griego,41.3695,2.15966,Cultural,theatre,open-air theatre,,,3.6,,,,
12809,12824,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatro Arnau,41.3754,2.17013,Cultural,theatre,theater,"Mo-Fr 18:00-02:30, Fr,Sa 18:00-03:30, Su 18:00-02:30",OSM,4.4,,,,0.32
12818,12833,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Coliseum (Barcelona),41.3883,2.16599,Cultural,theatre,theater,"Su-Th 12:00-01:00, Fr,Sa 12:00-01:30",OSM,4.6,,,,0.6
12843,12858,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatre Studium,41.3957,2.17275,Cultural,theatre,theater,"Mo-Su 13:00-17:00, 19:00-00:00",OSM,4.6,,,,0.32
12891,12906,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sant Andreu Teatre,41.4305,2.18851,Cultural,theatre,theater,24/7,OSM,4.6,,,,1.0
12893,12908,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edifici del Casino l'Aliança del Poblenou,41.3998,2.20338,Cultural,theatre,building,,,4.6,,,,
12906,12921,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Tribunal Superior de Justicia de Cataluña,41.3905,2.18282,Administrativo,courthouse,high court of justice of Spain,,,4.3,,,,
12921,12936,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Ciudad de la Justicia de Barcelona y Hospitalet de Llobregat,41.3642,2.13261,Administrativo,courthouse,building complex,24/7,OSM,3.6,,,,0.53
12940,12955,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Departamento de Justicia de la Generalidad de Cataluña,41.3893,2.17113,Administrativo,courthouse,ministry of Catalonia,,,3.6,,,,
12950,12965,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Pich i Pon,41.3876,2.16861,Administrativo,embassy,building,Mo-Th 13:30-23:30; Fr-Su 13:00-24:00; PH open,OSM,4.2,,,,0.42
12954,12969,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Pinacoteca,41.3909,2.16706,Administrativo,embassy,art museum,,,4.0,,,,
12957,12972,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Consolat de Brasil,41.396,2.15638,Administrativo,embassy,building,"Mo-Fr 09:00-14:00,15:00-21:00",OSM,4.0,,,,0.49
12958,12973,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Llorach,41.3953,2.14772,Administrativo,embassy,architectural structure,"Tu-Fr 19:00-23:30; Sa 13:00-15:30,19:00-23:30; Su 13:00-15:30",OSM,3.0,,,,0.38
12959,12974,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Consolat dels Emirats Àrabs Units,41.3863,2.16638,Administrativo,embassy,consulate,Mo-Fr 09:00-16:00,OSM,4.2,,,,0.71
12960,12975,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Generalni konzulat Republike Slovenije v Barceloni,41.4013,2.14783,Administrativo,embassy,consulate general,Mo-Fr 09:00-20:00,OSM,3.5,,,,0.43
12961,12976,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Paviments Escofet,41.3869,2.16796,Administrativo,embassy,building,Mo-Su 07:00-00:00,OSM,4.2,,,,0.54
12962,12977,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Consolat de les Filipines,41.3805,2.17488,Administrativo,embassy,building,,,4.5,,,,
12963,12978,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Consolat de Turquia a Barcelona,41.3885,2.16888,Administrativo,embassy,consulate general,Mo-Sa 10:30-21:00,OSM,4.0,,,,0.69
12964,12979,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Queviures Múrria,41.3948,2.16649,Administrativo,embassy,building,"Tu-Fr 09:00-14:00, 17:00-21:00; Sa 10:00-14:00, 17:00-21:00",OSM,3.9,,,,1.0
12965,12980,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edifici Tokio,41.3936,2.11402,Administrativo,embassy,building,"Mo-Fr 07:00-23:00; Sa,Su 08:00-22:00; PH 08:00-22:00",OSM,3.6,,,,0.23
12966,12981,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Berenguer,41.3885,2.16476,Administrativo,embassy,building,,,3.9,,,,
